term,frequency,density,occurrence
ships,10,3.9984006397441024e-05,0.0025
sms,13,5.197920831667333e-05,0.0025
yielding,5,1.9992003198720512e-05,0.0025
shining,5,1.9992003198720512e-05,0.0025
enigma,17,6.797281087564974e-05,0.0025
accuracy,13,5.197920831667333e-05,0.0025
colonies,9,3.598560575769692e-05,0.0025
invested,6,2.3990403838464614e-05,0.0025
sunited,6,2.3990403838464614e-05,0.0025
consciousness,5,1.9992003198720512e-05,0.0025
deployed,5,1.9992003198720512e-05,0.0025
revolutionary,5,1.9992003198720512e-05,0.0025
remodeling,5,1.9992003198720512e-05,0.0025
grief,5,1.9992003198720512e-05,0.0025
grievances,7,2.7988804478208716e-05,0.0025
reminds,5,1.9992003198720512e-05,0.0025
reminder,5,1.9992003198720512e-05,0.0025
paragraph,7,2.7988804478208716e-05,0.0025
grokked,5,1.9992003198720512e-05,0.0025
standardization,6,2.3990403838464614e-05,0.0025
gross,7,2.7988804478208716e-05,0.0025
washes,5,1.9992003198720512e-05,0.0025
aptconf,7,2.7988804478208716e-05,0.0025
furthermore,5,1.9992003198720512e-05,0.0025
approval,5,1.9992003198720512e-05,0.0025
rewriting,5,1.9992003198720512e-05,0.0025
reynolds,5,1.9992003198720512e-05,0.0025
wasted,5,1.9992003198720512e-05,0.0025
scholars,5,1.9992003198720512e-05,0.0025
cracker,5,1.9992003198720512e-05,0.0025
tank,5,1.9992003198720512e-05,0.0025
remarks,6,2.3990403838464614e-05,0.0025
loads,5,1.9992003198720512e-05,0.0025
rgds,5,1.9992003198720512e-05,0.0025
assistance,43,0.0001719312275089964,0.0025
connects,5,1.9992003198720512e-05,0.0025
funky,5,1.9992003198720512e-05,0.0025
approx,5,1.9992003198720512e-05,0.0025
runtime,6,2.3990403838464614e-05,0.0025
outdated,5,1.9992003198720512e-05,0.0025
stars,5,1.9992003198720512e-05,0.0025
gail,5,1.9992003198720512e-05,0.0025
grahams,6,2.3990403838464614e-05,0.0025
supporters,7,2.7988804478208716e-05,0.0025
repair,5,1.9992003198720512e-05,0.0025
repackaged,5,1.9992003198720512e-05,0.0025
fewer,5,1.9992003198720512e-05,0.0025
covering,5,1.9992003198720512e-05,0.0025
dbsphilodoxcom,6,2.3990403838464614e-05,0.0025
granting,13,5.197920831667333e-05,0.0025
wives,11,4.3982407037185126e-05,0.0025
mailscanner,10,3.9984006397441024e-05,0.0025
statesroman,6,2.3990403838464614e-05,0.0025
fetching,12,4.798080767692923e-05,0.0025
wlatest,5,1.9992003198720512e-05,0.0025
grateful,6,2.3990403838464614e-05,0.0025
gratis,5,1.9992003198720512e-05,0.0025
assholes,10,3.9984006397441024e-05,0.0025
locations,5,1.9992003198720512e-05,0.0025
assigned,5,1.9992003198720512e-05,0.0025
fence,5,1.9992003198720512e-05,0.0025
takers,5,1.9992003198720512e-05,0.0025
russ,5,1.9992003198720512e-05,0.0025
tale,5,1.9992003198720512e-05,0.0025
schemenauer,5,1.9992003198720512e-05,0.0025
ontario,5,1.9992003198720512e-05,0.0025
outer,6,2.3990403838464614e-05,0.0025
locals,6,2.3990403838464614e-05,0.0025
locally,5,1.9992003198720512e-05,0.0025
wholly,5,1.9992003198720512e-05,0.0025
rumsfeld,5,1.9992003198720512e-05,0.0025
russians,6,2.3990403838464614e-05,0.0025
habits,7,2.7988804478208716e-05,0.0025
descriptor,6,2.3990403838464614e-05,0.0025
ricklinuxmafiacom,5,1.9992003198720512e-05,0.0025
desert,5,1.9992003198720512e-05,0.0025
deserved,5,1.9992003198720512e-05,0.0025
parliament,9,3.598560575769692e-05,0.0025
applies,6,2.3990403838464614e-05,0.0025
woody,7,2.7988804478208716e-05,0.0025
relevance,5,1.9992003198720512e-05,0.0025
listunsubscribe,5,1.9992003198720512e-05,0.0025
fathers,5,1.9992003198720512e-05,0.0025
ridiculous,6,2.3990403838464614e-05,0.0025
sco,5,1.9992003198720512e-05,0.0025
desire,8,3.198720511795282e-05,0.0025
openly,7,2.7988804478208716e-05,0.0025
remained,5,1.9992003198720512e-05,0.0025
desk,11,4.3982407037185126e-05,0.0025
orkplace,5,1.9992003198720512e-05,0.0025
assurance,5,1.9992003198720512e-05,0.0025
origins,12,4.798080767692923e-05,0.0025
listing,5,1.9992003198720512e-05,0.0025
ftoctcl,8,3.198720511795282e-05,0.0025
hacksaw,5,1.9992003198720512e-05,0.0025
suited,5,1.9992003198720512e-05,0.0025
visions,7,2.7988804478208716e-05,0.0025
originates,5,1.9992003198720512e-05,0.0025
conducting,5,1.9992003198720512e-05,0.0025
originated,5,1.9992003198720512e-05,0.0025
fascinating,5,1.9992003198720512e-05,0.0025
confiscated,6,2.3990403838464614e-05,0.0025
appointed,10,3.9984006397441024e-05,0.0025
guilty,6,2.3990403838464614e-05,0.0025
guidopythonorg,5,1.9992003198720512e-05,0.0025
albeit,5,1.9992003198720512e-05,0.0025
parent,6,2.3990403838464614e-05,0.0025
tapes,6,2.3990403838464614e-05,0.0025
maintained,8,3.198720511795282e-05,0.0025
stamping,5,1.9992003198720512e-05,0.0025
datapowers,17,6.797281087564974e-05,0.0025
vital,9,3.598560575769692e-05,0.0025
stamp,5,1.9992003198720512e-05,0.0025
feared,6,2.3990403838464614e-05,0.0025
confusion,5,1.9992003198720512e-05,0.0025
wave,7,2.7988804478208716e-05,0.0025
guaranteed,5,1.9992003198720512e-05,0.0025
religiosity,5,1.9992003198720512e-05,0.0025
associate,7,2.7988804478208716e-05,0.0025
descendents,5,1.9992003198720512e-05,0.0025
deck,6,2.3990403838464614e-05,0.0025
datahamset,24,9.596161535385846e-05,0.0025
litigation,8,3.198720511795282e-05,0.0025
guessing,5,1.9992003198720512e-05,0.0025
conforming,5,1.9992003198720512e-05,0.0025
conflicts,11,4.3982407037185126e-05,0.0025
wontfix,5,1.9992003198720512e-05,0.0025
stripping,8,3.198720511795282e-05,0.0025
descriptions,5,1.9992003198720512e-05,0.0025
makefile,10,3.9984006397441024e-05,0.0025
fonts,8,3.198720511795282e-05,0.0025
creators,5,1.9992003198720512e-05,0.0025
vnc,5,1.9992003198720512e-05,0.0025
graduates,7,2.7988804478208716e-05,0.0025
asynchronous,12,4.798080767692923e-05,0.0025
correlation,6,2.3990403838464614e-05,0.0025
glass,7,2.7988804478208716e-05,0.0025
sxs,5,1.9992003198720512e-05,0.0025
genome,6,2.3990403838464614e-05,0.0025
satisfied,5,1.9992003198720512e-05,0.0025
medicine,5,1.9992003198720512e-05,0.0025
gloating,7,2.7988804478208716e-05,0.0025
medical,8,3.198720511795282e-05,0.0025
alot,6,2.3990403838464614e-05,0.0025
medias,5,1.9992003198720512e-05,0.0025
generic,5,1.9992003198720512e-05,0.0025
macintosh,6,2.3990403838464614e-05,0.0025
lowest,5,1.9992003198720512e-05,0.0025
rereads,5,1.9992003198720512e-05,0.0025
glue,5,1.9992003198720512e-05,0.0025
gender,5,1.9992003198720512e-05,0.0025
strain,5,1.9992003198720512e-05,0.0025
arrival,5,1.9992003198720512e-05,0.0025
lover,9,3.598560575769692e-05,0.0025
def,5,1.9992003198720512e-05,0.0025
mad,10,3.9984006397441024e-05,0.0025
reqs,5,1.9992003198720512e-05,0.0025
findings,9,3.598560575769692e-05,0.0025
stichele,5,1.9992003198720512e-05,0.0025
wages,7,2.7988804478208716e-05,0.0025
savings,5,1.9992003198720512e-05,0.0025
gnu,5,1.9992003198720512e-05,0.0025
corrupted,7,2.7988804478208716e-05,0.0025
financing,12,4.798080767692923e-05,0.0025
owe,5,1.9992003198720512e-05,0.0025
converted,5,1.9992003198720512e-05,0.0025
satellites,20,7.996801279488205e-05,0.0025
fires,5,1.9992003198720512e-05,0.0025
ownership,13,5.197920831667333e-05,0.0025
swapped,5,1.9992003198720512e-05,0.0025
swallow,7,2.7988804478208716e-05,0.0025
owns,5,1.9992003198720512e-05,0.0025
respectable,5,1.9992003198720512e-05,0.0025
membership,6,2.3990403838464614e-05,0.0025
giant,8,3.198720511795282e-05,0.0025
wing,10,3.9984006397441024e-05,0.0025
wan,16,6.397441023590564e-05,0.0025
lying,5,1.9992003198720512e-05,0.0025
gift,6,2.3990403838464614e-05,0.0025
ol,6,2.3990403838464614e-05,0.0025
memories,6,2.3990403838464614e-05,0.0025
satan,5,1.9992003198720512e-05,0.0025
pac,5,1.9992003198720512e-05,0.0025
offtopic,5,1.9992003198720512e-05,0.0025
lucrative,7,2.7988804478208716e-05,0.0025
genuine,6,2.3990403838464614e-05,0.0025
gentlemen,5,1.9992003198720512e-05,0.0025
convincing,6,2.3990403838464614e-05,0.0025
storm,5,1.9992003198720512e-05,0.0025
firewire,5,1.9992003198720512e-05,0.0025
decrypt,5,1.9992003198720512e-05,0.0025
conviction,9,3.598560575769692e-05,0.0025
swung,5,1.9992003198720512e-05,0.0025
stirred,5,1.9992003198720512e-05,0.0025
converting,5,1.9992003198720512e-05,0.0025
survey,6,2.3990403838464614e-05,0.0025
geforce,5,1.9992003198720512e-05,0.0025
streams,5,1.9992003198720512e-05,0.0025
tad,5,1.9992003198720512e-05,0.0025
deja,5,1.9992003198720512e-05,0.0025
architectural,6,2.3990403838464614e-05,0.0025
staying,5,1.9992003198720512e-05,0.0025
gore,11,4.3982407037185126e-05,0.0025
ambiguous,5,1.9992003198720512e-05,0.0025
reporter,5,1.9992003198720512e-05,0.0025
statutory,5,1.9992003198720512e-05,0.0025
archaeological,5,1.9992003198720512e-05,0.0025
contacts,5,1.9992003198720512e-05,0.0025
governance,11,4.3982407037185126e-05,0.0025
asktalk,6,2.3990403838464614e-05,0.0025
fifth,7,2.7988804478208716e-05,0.0025
widget,5,1.9992003198720512e-05,0.0025
wishful,5,1.9992003198720512e-05,0.0025
contracts,9,3.598560575769692e-05,0.0025
countless,5,1.9992003198720512e-05,0.0025
pane,8,3.198720511795282e-05,0.0025
streaming,6,2.3990403838464614e-05,0.0025
ongoing,5,1.9992003198720512e-05,0.0025
consultant,7,2.7988804478208716e-05,0.0025
supreme,6,2.3990403838464614e-05,0.0025
fiddling,7,2.7988804478208716e-05,0.0025
demanded,5,1.9992003198720512e-05,0.0025
rw,7,2.7988804478208716e-05,0.0025
constitutional,7,2.7988804478208716e-05,0.0025
arabia,6,2.3990403838464614e-05,0.0025
logo,8,3.198720511795282e-05,0.0025
repeat,5,1.9992003198720512e-05,0.0025
deadly,9,3.598560575769692e-05,0.0025
std,5,1.9992003198720512e-05,0.0025
filenamesignatureng,5,1.9992003198720512e-05,0.0025
mere,5,1.9992003198720512e-05,0.0025
costly,5,1.9992003198720512e-05,0.0025
geegebarreraorg,5,1.9992003198720512e-05,0.0025
stephane,8,3.198720511795282e-05,0.0025
override,8,3.198720511795282e-05,0.0025
oneself,5,1.9992003198720512e-05,0.0025
counted,6,2.3990403838464614e-05,0.0025
defining,5,1.9992003198720512e-05,0.0025
artificial,5,1.9992003198720512e-05,0.0025
menus,7,2.7988804478208716e-05,0.0025
resume,5,1.9992003198720512e-05,0.0025
continental,11,4.3982407037185126e-05,0.0025
allocation,9,3.598560575769692e-05,0.0025
painful,5,1.9992003198720512e-05,0.0025
vu,5,1.9992003198720512e-05,0.0025
dealt,5,1.9992003198720512e-05,0.0025
gear,5,1.9992003198720512e-05,0.0025
filling,5,1.9992003198720512e-05,0.0025
overlap,9,3.598560575769692e-05,0.0025
gonze,5,1.9992003198720512e-05,0.0025
sysadmins,7,2.7988804478208716e-05,0.0025
counter,5,1.9992003198720512e-05,0.0025
goodness,5,1.9992003198720512e-05,0.0025
pairs,9,3.598560575769692e-05,0.0025
pakistan,14,5.597760895641743e-05,0.0025
strangle,5,1.9992003198720512e-05,0.0025
hiall,5,1.9992003198720512e-05,0.0025
gbayespy,15,5.9976009596161535e-05,0.0025
rightwing,5,1.9992003198720512e-05,0.0025
lutz,5,1.9992003198720512e-05,0.0025
farther,6,2.3990403838464614e-05,0.0025
dale,5,1.9992003198720512e-05,0.0025
havoc,5,1.9992003198720512e-05,0.0025
pasted,11,4.3982407037185126e-05,0.0025
hazard,8,3.198720511795282e-05,0.0025
worthwhile,6,2.3990403838464614e-05,0.0025
teenagers,5,1.9992003198720512e-05,0.0025
videos,6,2.3990403838464614e-05,0.0025
compensate,5,1.9992003198720512e-05,0.0025
teh,5,1.9992003198720512e-05,0.0025
extremes,7,2.7988804478208716e-05,0.0025
rogue,23,9.196321471411435e-05,0.0025
cultures,6,2.3990403838464614e-05,0.0025
cum,5,1.9992003198720512e-05,0.0025
rees,5,1.9992003198720512e-05,0.0025
extragroup,5,1.9992003198720512e-05,0.0025
patented,5,1.9992003198720512e-05,0.0025
aged,7,2.7988804478208716e-05,0.0025
routed,5,1.9992003198720512e-05,0.0025
authenticated,7,2.7988804478208716e-05,0.0025
licences,12,4.798080767692923e-05,0.0025
forked,9,3.598560575769692e-05,0.0025
compare,5,1.9992003198720512e-05,0.0025
antiquated,8,3.198720511795282e-05,0.0025
spider,9,3.598560575769692e-05,0.0025
companion,5,1.9992003198720512e-05,0.0025
subsidies,5,1.9992003198720512e-05,0.0025
lifestyle,5,1.9992003198720512e-05,0.0025
reforms,9,3.598560575769692e-05,0.0025
crypto,10,3.9984006397441024e-05,0.0025
obb,5,1.9992003198720512e-05,0.0025
complexity,7,2.7988804478208716e-05,0.0025
devil,5,1.9992003198720512e-05,0.0025
lima,6,2.3990403838464614e-05,0.0025
ted,12,4.798080767692923e-05,0.0025
harmful,5,1.9992003198720512e-05,0.0025
complaints,5,1.9992003198720512e-05,0.0025
likewise,5,1.9992003198720512e-05,0.0025
forests,6,2.3990403838464614e-05,0.0025
regdwfcom,6,2.3990403838464614e-05,0.0025
complaint,6,2.3990403838464614e-05,0.0025
regclemens,6,2.3990403838464614e-05,0.0025
sport,5,1.9992003198720512e-05,0.0025
robot,5,1.9992003198720512e-05,0.0025
routers,8,3.198720511795282e-05,0.0025
lih,7,2.7988804478208716e-05,0.0025
spontaneous,5,1.9992003198720512e-05,0.0025
weekends,5,1.9992003198720512e-05,0.0025
sealing,5,1.9992003198720512e-05,0.0025
freeform,5,1.9992003198720512e-05,0.0025
refused,7,2.7988804478208716e-05,0.0025
cull,6,2.3990403838464614e-05,0.0025
refuge,7,2.7988804478208716e-05,0.0025
searched,5,1.9992003198720512e-05,0.0025
auction,7,2.7988804478208716e-05,0.0025
oberman,7,2.7988804478208716e-05,0.0025
extensions,5,1.9992003198720512e-05,0.0025
hearings,5,1.9992003198720512e-05,0.0025
hears,5,1.9992003198720512e-05,0.0025
animals,14,5.597760895641743e-05,0.0025
affairs,17,6.797281087564974e-05,0.0025
exploiting,5,1.9992003198720512e-05,0.0025
affair,5,1.9992003198720512e-05,0.0025
speculation,7,2.7988804478208716e-05,0.0025
cynical,6,2.3990403838464614e-05,0.0025
lewis,10,3.9984006397441024e-05,0.0025
foundations,5,1.9992003198720512e-05,0.0025
cvsrootspamassassinspamassassin,5,1.9992003198720512e-05,0.0025
terrain,7,2.7988804478208716e-05,0.0025
roost,5,1.9992003198720512e-05,0.0025
foul,8,3.198720511795282e-05,0.0025
opponents,6,2.3990403838464614e-05,0.0025
submitted,5,1.9992003198720512e-05,0.0025
novelist,7,2.7988804478208716e-05,0.0025
pdf,7,2.7988804478208716e-05,0.0025
forwards,5,1.9992003198720512e-05,0.0025
ave,6,2.3990403838464614e-05,0.0025
opt,7,2.7988804478208716e-05,0.0025
announcement,6,2.3990403838464614e-05,0.0025
specifies,5,1.9992003198720512e-05,0.0025
cycling,5,1.9992003198720512e-05,0.0025
forteanay,5,1.9992003198720512e-05,0.0025
notions,5,1.9992003198720512e-05,0.0025
recommendation,5,1.9992003198720512e-05,0.0025
styles,8,3.198720511795282e-05,0.0025
explorer,6,2.3990403838464614e-05,0.0025
pbs,6,2.3990403838464614e-05,0.0025
explosion,5,1.9992003198720512e-05,0.0025
digit,8,3.198720511795282e-05,0.0025
weighs,5,1.9992003198720512e-05,0.0025
liblit,5,1.9992003198720512e-05,0.0025
pathtodiroffile,7,2.7988804478208716e-05,0.0025
marginally,5,1.9992003198720512e-05,0.0025
stumbles,5,1.9992003198720512e-05,0.0025
commitment,15,5.9976009596161535e-05,0.0025
autoham,6,2.3990403838464614e-05,0.0025
massachusetts,6,2.3990403838464614e-05,0.0025
rooms,11,4.3982407037185126e-05,0.0025
formatting,6,2.3990403838464614e-05,0.0025
cute,5,1.9992003198720512e-05,0.0025
expr,5,1.9992003198720512e-05,0.0025
secured,8,3.198720511795282e-05,0.0025
exposure,11,4.3982407037185126e-05,0.0025
marking,5,1.9992003198720512e-05,0.0025
dijkstra,5,1.9992003198720512e-05,0.0025
payment,7,2.7988804478208716e-05,0.0025
exposed,6,2.3990403838464614e-05,0.0025
expose,5,1.9992003198720512e-05,0.0025
cutpaste,8,3.198720511795282e-05,0.0025
comic,5,1.9992003198720512e-05,0.0025
announce,5,1.9992003198720512e-05,0.0025
comedy,5,1.9992003198720512e-05,0.0025
cutter,5,1.9992003198720512e-05,0.0025
spreading,5,1.9992003198720512e-05,0.0025
reform,13,5.197920831667333e-05,0.0025
srpm,7,2.7988804478208716e-05,0.0025
attend,5,1.9992003198720512e-05,0.0025
screw,5,1.9992003198720512e-05,0.0025
sufficiently,5,1.9992003198720512e-05,0.0025
scripted,5,1.9992003198720512e-05,0.0025
structural,16,6.397441023590564e-05,0.0025
concentrate,5,1.9992003198720512e-05,0.0025
tcltk,5,1.9992003198720512e-05,0.0025
appeal,8,3.198720511795282e-05,0.0025
crud,5,1.9992003198720512e-05,0.0025
tear,5,1.9992003198720512e-05,0.0025
rings,5,1.9992003198720512e-05,0.0025
manageable,5,1.9992003198720512e-05,0.0025
anathema,5,1.9992003198720512e-05,0.0025
suit,6,2.3990403838464614e-05,0.0025
webbased,5,1.9992003198720512e-05,0.0025
faq,5,1.9992003198720512e-05,0.0025
dash,7,2.7988804478208716e-05,0.0025
microelectronics,5,1.9992003198720512e-05,0.0025
handshake,8,3.198720511795282e-05,0.0025
suggestion,5,1.9992003198720512e-05,0.0025
frustrated,5,1.9992003198720512e-05,0.0025
footer,10,3.9984006397441024e-05,0.0025
falls,7,2.7988804478208716e-05,0.0025
fringe,5,1.9992003198720512e-05,0.0025
manifesto,6,2.3990403838464614e-05,0.0025
hamilton,5,1.9992003198720512e-05,0.0025
frightening,7,2.7988804478208716e-05,0.0025
screwing,5,1.9992003198720512e-05,0.0025
taxpayers,5,1.9992003198720512e-05,0.0025
ripped,5,1.9992003198720512e-05,0.0025
wearing,5,1.9992003198720512e-05,0.0025
crosby,5,1.9992003198720512e-05,0.0025
reingold,5,1.9992003198720512e-05,0.0025
crossing,5,1.9992003198720512e-05,0.0025
concealed,5,1.9992003198720512e-05,0.0025
linear,5,1.9992003198720512e-05,0.0025
frozen,8,3.198720511795282e-05,0.0025
organizing,5,1.9992003198720512e-05,0.0025
participants,9,3.598560575769692e-05,0.0025
concessions,6,2.3990403838464614e-05,0.0025
akamai,11,4.3982407037185126e-05,0.0025
attorney,6,2.3990403838464614e-05,0.0025
relations,33,0.00013194722111155538,0.0025
rsa,35,0.00013994402239104358,0.0025
developments,7,2.7988804478208716e-05,0.0025
fantasy,5,1.9992003198720512e-05,0.0025
attach,5,1.9992003198720512e-05,0.0025
row,5,1.9992003198720512e-05,0.0025
whim,5,1.9992003198720512e-05,0.0025
ring,7,2.7988804478208716e-05,0.0025
conclusions,5,1.9992003198720512e-05,0.0025
failures,8,3.198720511795282e-05,0.0025
handing,5,1.9992003198720512e-05,0.0025
fan,7,2.7988804478208716e-05,0.0025
ananova,5,1.9992003198720512e-05,0.0025
max,11,4.3982407037185126e-05,0.0025
obligations,12,4.798080767692923e-05,0.0025
dangers,11,4.3982407037185126e-05,0.0025
mathematical,8,3.198720511795282e-05,0.0025
partial,5,1.9992003198720512e-05,0.0025
fantastic,5,1.9992003198720512e-05,0.0025
mattnightrealmscom,5,1.9992003198720512e-05,0.0025
osaisitko,4,1.599360255897641e-05,0.002
meccas,5,1.9992003198720512e-05,0.002
bootstraps,4,1.599360255897641e-05,0.002
israeli,6,2.3990403838464614e-05,0.002
multimedia,4,1.599360255897641e-05,0.002
alternatively,4,1.599360255897641e-05,0.002
optimistic,4,1.599360255897641e-05,0.002
unpackaged,6,2.3990403838464614e-05,0.002
anthropogenic,5,1.9992003198720512e-05,0.002
bitch,4,1.599360255897641e-05,0.002
joining,7,2.7988804478208716e-05,0.002
namedgenerator,4,1.599360255897641e-05,0.002
manchester,7,2.7988804478208716e-05,0.002
mechanical,5,1.9992003198720512e-05,0.002
abiword,7,2.7988804478208716e-05,0.002
unpacking,5,1.9992003198720512e-05,0.002
absorbed,5,1.9992003198720512e-05,0.002
invoking,5,1.9992003198720512e-05,0.002
overspending,4,1.599360255897641e-05,0.002
oversight,4,1.599360255897641e-05,0.002
webappsec,5,1.9992003198720512e-05,0.002
altogether,4,1.599360255897641e-05,0.002
iv,5,1.9992003198720512e-05,0.002
macs,8,3.198720511795282e-05,0.002
overseas,6,2.3990403838464614e-05,0.002
macros,5,1.9992003198720512e-05,0.002
bootable,4,1.599360255897641e-05,0.002
mba,5,1.9992003198720512e-05,0.002
ooops,4,1.599360255897641e-05,0.002
opensource,4,1.599360255897641e-05,0.002
you,15,5.9976009596161535e-05,0.002
pluto,6,2.3990403838464614e-05,0.002
jostain,4,1.599360255897641e-05,0.002
markup,4,1.599360255897641e-05,0.002
biology,4,1.599360255897641e-05,0.002
originating,5,1.9992003198720512e-05,0.002
löytyvän,4,1.599360255897641e-05,0.002
lähteä,4,1.599360255897641e-05,0.002
unfairly,4,1.599360255897641e-05,0.002
wandering,4,1.599360255897641e-05,0.002
marla,28,0.00011195521791283487,0.002
unfair,6,2.3990403838464614e-05,0.002
marx,4,1.599360255897641e-05,0.002
meg,4,1.599360255897641e-05,0.002
alsalibdevel,6,2.3990403838464614e-05,0.002
windsor,4,1.599360255897641e-05,0.002
arise,4,1.599360255897641e-05,0.002
accomplished,7,2.7988804478208716e-05,0.002
weakness,6,2.3990403838464614e-05,0.002
joyously,4,1.599360255897641e-05,0.002
annoyed,5,1.9992003198720512e-05,0.002
annoy,5,1.9992003198720512e-05,0.002
jr,7,2.7988804478208716e-05,0.002
announcing,6,2.3990403838464614e-05,0.002
luxury,6,2.3990403838464614e-05,0.002
args,14,5.597760895641743e-05,0.002
ab,4,1.599360255897641e-05,0.002
argh,4,1.599360255897641e-05,0.002
ztvncxxabivsiclasstypeinfoe,4,1.599360255897641e-05,0.002
unrealistic,4,1.599360255897641e-05,0.002
applescript,7,2.7988804478208716e-05,0.002
posed,4,1.599360255897641e-05,0.002
multicultural,5,1.9992003198720512e-05,0.002
overwritten,4,1.599360255897641e-05,0.002
maccarthy,4,1.599360255897641e-05,0.002
yorks,4,1.599360255897641e-05,0.002
optimize,7,2.7988804478208716e-05,0.002
ist,4,1.599360255897641e-05,0.002
mughrabi,8,3.198720511795282e-05,0.002
itselleni,4,1.599360255897641e-05,0.002
bootup,7,2.7988804478208716e-05,0.002
wealthy,4,1.599360255897641e-05,0.002
undergoing,4,1.599360255897641e-05,0.002
needing,4,1.599360255897641e-05,0.002
malicious,6,2.3990403838464614e-05,0.002
yorker,6,2.3990403838464614e-05,0.002
olen,4,1.599360255897641e-05,0.002
abilities,6,2.3990403838464614e-05,0.002
medium,5,1.9992003198720512e-05,0.002
nato,22,8.796481407437025e-05,0.002
appearing,4,1.599360255897641e-05,0.002
antenna,15,5.9976009596161535e-05,0.002
mx,9,3.598560575769692e-05,0.002
multiprocess,6,2.3990403838464614e-05,0.002
anime,10,3.9984006397441024e-05,0.002
mapped,4,1.599360255897641e-05,0.002
angels,4,1.599360255897641e-05,0.002
anglesaminvestmentscom,6,2.3990403838464614e-05,0.002
warns,4,1.599360255897641e-05,0.002
zerosum,4,1.599360255897641e-05,0.002
iron,6,2.3990403838464614e-05,0.002
aptvaraston,4,1.599360255897641e-05,0.002
murderers,4,1.599360255897641e-05,0.002
ponce,4,1.599360255897641e-05,0.002
ar,4,1.599360255897641e-05,0.002
me,5,1.9992003198720512e-05,0.002
blatantly,4,1.599360255897641e-05,0.002
accelerating,4,1.599360255897641e-05,0.002
undoubtedly,4,1.599360255897641e-05,0.002
mapping,4,1.599360255897641e-05,0.002
irix,6,2.3990403838464614e-05,0.002
posix,10,3.9984006397441024e-05,0.002
jakma,4,1.599360255897641e-05,0.002
jeffrey,4,1.599360255897641e-05,0.002
outofthebox,4,1.599360255897641e-05,0.002
undisclosed,4,1.599360255897641e-05,0.002
osi,4,1.599360255897641e-05,0.002
wider,4,1.599360255897641e-05,0.002
outputting,6,2.3990403838464614e-05,0.002
boggled,4,1.599360255897641e-05,0.002
is,5,1.9992003198720512e-05,0.002
mccarthy,4,1.599360255897641e-05,0.002
anchors,5,1.9992003198720512e-05,0.002
necessity,4,1.599360255897641e-05,0.002
oreilly,6,2.3990403838464614e-05,0.002
possesses,4,1.599360255897641e-05,0.002
aptfreshrpmsnet,4,1.599360255897641e-05,0.002
jar,7,2.7988804478208716e-05,0.002
wash,4,1.599360255897641e-05,0.002
neoconservative,4,1.599360255897641e-05,0.002
nervous,6,2.3990403838464614e-05,0.002
oooops,4,1.599360255897641e-05,0.002
nessus,11,4.3982407037185126e-05,0.002
oooo,4,1.599360255897641e-05,0.002
ounce,4,1.599360255897641e-05,0.002
blockage,4,1.599360255897641e-05,0.002
wherever,8,3.198720511795282e-05,0.002
mailtoilugadminlinuxie,4,1.599360255897641e-05,0.002
irrespective,5,1.9992003198720512e-05,0.002
ordinary,5,1.9992003198720512e-05,0.002
bold,4,1.599360255897641e-05,0.002
bomb,4,1.599360255897641e-05,0.002
pool,5,1.9992003198720512e-05,0.002
yuck,5,1.9992003198720512e-05,0.002
outlawed,4,1.599360255897641e-05,0.002
irrational,5,1.9992003198720512e-05,0.002
onlinesalesnytimescom,4,1.599360255897641e-05,0.002
portland,4,1.599360255897641e-05,0.002
nasdaq,4,1.599360255897641e-05,0.002
warn,4,1.599360255897641e-05,0.002
blackmail,7,2.7988804478208716e-05,0.002
measurable,6,2.3990403838464614e-05,0.002
policeman,4,1.599360255897641e-05,0.002
or,5,1.9992003198720512e-05,0.002
overflow,4,1.599360255897641e-05,0.002
amazingly,4,1.599360255897641e-05,0.002
nearing,5,1.9992003198720512e-05,0.002
marc,4,1.599360255897641e-05,0.002
mboxtestmytokenizertokenizeheaders,4,1.599360255897641e-05,0.002
measurement,6,2.3990403838464614e-05,0.002
anarchist,10,3.9984006397441024e-05,0.002
undo,4,1.599360255897641e-05,0.002
negotiations,11,4.3982407037185126e-05,0.002
ja,4,1.599360255897641e-05,0.002
musical,4,1.599360255897641e-05,0.002
osama,9,3.598560575769692e-05,0.002
absense,4,1.599360255897641e-05,0.002
poked,5,1.9992003198720512e-05,0.002
poke,4,1.599360255897641e-05,0.002
mw,6,2.3990403838464614e-05,0.002
underneath,7,2.7988804478208716e-05,0.002
underlying,4,1.599360255897641e-05,0.002
marital,4,1.599360255897641e-05,0.002
massbased,4,1.599360255897641e-05,0.002
jewish,4,1.599360255897641e-05,0.002
orange,5,1.9992003198720512e-05,0.002
mailed,4,1.599360255897641e-05,0.002
accessed,4,1.599360255897641e-05,0.002
jaguar,4,1.599360255897641e-05,0.002
jacques,4,1.599360255897641e-05,0.002
irc,4,1.599360255897641e-05,0.002
jeremys,4,1.599360255897641e-05,0.002
outrageous,4,1.599360255897641e-05,0.002
wheeler,8,3.198720511795282e-05,0.002
outright,5,1.9992003198720512e-05,0.002
iraqs,4,1.599360255897641e-05,0.002
nets,5,1.9992003198720512e-05,0.002
jersey,4,1.599360255897641e-05,0.002
mbs,4,1.599360255897641e-05,0.002
nat,6,2.3990403838464614e-05,0.002
warmth,4,1.599360255897641e-05,0.002
accelerators,7,2.7988804478208716e-05,0.002
arch,4,1.599360255897641e-05,0.002
